"","outcome","overall_prob_outcome","sd_outcome","num_subjects","num_samples","icc_data","icc_pred","shuffle_AUC random intercept only:","shuffle_Accuracy random intercept only:","shuffle_AUC:","shuffle_Accuracy:","shuffle_Mean AUC within-person:","shuffle_SD AUC within-person:","shuffle_% of AUC > 0.5 within-person:","shuffle_N included within-person:","real_AUC random intercept only:","real_Accuracy random intercept only:","real_AUC:","real_Accuracy:","real_Mean AUC within-person:","real_SD AUC within-person:","real_% of AUC > 0.5 within-person:","real_N included within-person:","centered_AUC random intercept only:","centered_Accuracy random intercept only:","centered_AUC:","centered_Accuracy:","centered_Mean AUC within-person:","centered_SD AUC within-person:","centered_% of AUC > 0.5 within-person:","centered_N included within-person:","subjectwise_AUC random intercept only:","subjectwise_Accuracy random intercept only:","subjectwise_AUC:","subjectwise_Accuracy:","subjectwise_Mean AUC within-person:","subjectwise_SD AUC within-person:","subjectwise_% of AUC > 0.5 within-person:","subjectwise_N included within-person:","movingwindow_AUC random intercept only:","movingwindow_Accuracy random intercept only:","movingwindow_AUC:","movingwindow_Accuracy:","movingwindow_Mean AUC within-person:","movingwindow_SD AUC within-person:","movingwindow_% of AUC > 0.5 within-person:","movingwindow_N included within-person:","movingwindow_Mean AUC random intercept only:","movingwindow_SD AUC within-person base:","movingwindow_% of AUC > 0.5 within-person base:","movingwindow_N included within-person base:","movingwindowshuffle_AUC random intercept only:","movingwindowshuffle_Accuracy random intercept only:","movingwindowshuffle_AUC:","movingwindowshuffle_Accuracy:","movingwindowshuffle_Mean AUC within-person:","movingwindowshuffle_SD AUC within-person:","movingwindowshuffle_% of AUC > 0.5 within-person:","movingwindowshuffle_N included within-person:","movingwindowshuffle_Mean AUC random intercept only:","movingwindowshuffle_SD AUC within-person base:","movingwindowshuffle_% of AUC > 0.5 within-person base:","movingwindowshuffle_N included within-person base:"
"1","wantedToFeel_pleasant",0.230954356846473,0.188005767840658,241,50,0.182490659725854,0.303153248599005,0.732436714110348,0.805759457933371,0.548894731797589,0.775832862789385,0.476741986353398,0.210951006995978,40.6862745098039,204,0.72770803966499,0.789384528514963,0.586277810809667,0.767363071710898,0.521338338143542,0.221611355260803,48.2587064676617,201,0.72770803966499,0.789384528514963,0.57687641545358,0.766516092603049,0.50581561058355,0.223029321917272,49.7512437810945,201,0,0,0.551543116335456,0.771825396825397,0.520628447330863,0.139228196969879,55.0724637681159,69,0.73441106301762,0.798022943617281,0.585276703248015,0.772394434952404,0.50691268843796,0.164843352518868,50,222,0.411986613890983,0.160029802137516,25.2252252252252,222,0.719018016645166,0.793141322919209,0.549838029663646,0.765682206492556,0.476137861298229,0.15878571398503,44.2477876106195,226,0.393637537791612,0.136779700411536,19.9115044247788,226
"2","wantedToFeel_control",0.183983402489627,0.168949893134152,241,50,0.173443555086953,0.303153248599005,0.754353584244215,0.824675324675325,0.579798932070506,0.809147374364766,0.525360033213719,0.215572841327308,54.8913043478261,184,0.751631127008725,0.830604178430265,0.609488504893116,0.816770186335404,0.544761388269498,0.236224166237905,56.020942408377,191,0.751631127008725,0.830604178430265,0.584634979939287,0.817617165443252,0.504665910702517,0.229103889600042,45.0261780104712,191,0,0,0.546827505270819,0.825680272108844,0.535027825414372,0.168612099869013,56.0606060606061,66,0.741683686546701,0.839272638515987,0.603762495372084,0.820600439345863,0.517768394273163,0.179520471650383,55.2884615384615,208,0.395038077062432,0.159664589099452,20.1923076923077,208,0.730295396611187,0.829509397119844,0.580096064737998,0.8129118867464,0.496079413990449,0.172794077801802,49.7716894977169,219,0.381949271310287,0.151555286127814,19.1780821917808,219
"3","wantedToFeel_goodAboutMe",0.160663900414938,0.178772361957108,241,50,0.221190003899469,0.303153248599005,0.781428496795765,0.858272162619989,0.589877345128634,0.836250705815923,0.516751041639169,0.235355291287665,47.8527607361963,163,0.777594733909167,0.856578204404291,0.602019190582335,0.83596837944664,0.511356218806894,0.235258338769934,50.8670520231214,173,0.777594733909167,0.856578204404291,0.63529592737067,0.840767927724449,0.510072908941144,0.242879082424488,43.9306358381503,173,0,0,0.568564261215041,0.852040816326531,0.543749035178124,0.166615226146172,56.3380281690141,71,0.769364726369916,0.866853795460093,0.610046921203334,0.845740785940932,0.529373758323239,0.195609776715681,55.5555555555556,207,0.354330223597317,0.175051995733908,20.2898550724638,207,0.75972337090589,0.85782279716866,0.570092374543092,0.839516719550891,0.473725984793557,0.197040670391286,49.0566037735849,212,0.376612413535747,0.163820461074594,17.4528301886792,212
"4","wantedToFeel_connected",0.13551867219917,0.154563365727123,241,50,0.187496879264251,0.303153248599005,0.762066127820992,0.87690570299266,0.589012659858464,0.864483342744212,0.519255375607273,0.24326223071189,50.6172839506173,162,0.767077814118557,0.870694522868436,0.616017225660484,0.8613777526821,0.556665425741857,0.223291118833177,57.3170731707317,164,0.767077814118557,0.870694522868436,0.633451282243143,0.860813099943535,0.512527196526096,0.243942394746727,47.5609756097561,164,0,0,0.584904355966976,0.877551020408163,0.560779631552201,0.179943020216511,64.4067796610169,59,0.764097358393642,0.884305589455699,0.620161022939074,0.872223578227972,0.530906243944331,0.204184667344272,58.1151832460733,191,0.395589225181461,0.181876530219101,28.2722513089005,191,0.733282807919747,0.877227239443495,0.596215411962795,0.863436660971443,0.498164479171063,0.185846098519766,49.0196078431373,204,0.368951603621282,0.17052626139224,17.6470588235294,204
"5","wantedToFeel_comfort",0.248547717842324,0.17719565106172,241,50,0.151013624025876,0.303153248599005,0.711822807732164,0.761998870694523,0.555497210924985,0.743365330321852,0.4959033995897,0.214997116667508,46.7889908256881,218,0.71027657665843,0.764257481648786,0.590664071481068,0.744776962168266,0.534309808009522,0.2009462834006,56.1320754716981,212,0.71027657665843,0.764257481648786,0.578051998408081,0.735742518351214,0.514104334145323,0.222762505593676,50,212,0,0,0.546913764841396,0.764739229024943,0.552856694353683,0.131698422049959,60.5633802816901,71,0.714511760644198,0.770563827190627,0.572772422424182,0.743958994386136,0.512374472841663,0.159505659390564,51.5151515151515,231,0.41306126536103,0.148946588960692,26.4069264069264,231,0.697908939360283,0.767146692701977,0.544641527029813,0.746399804735172,0.481669059144569,0.145848115093315,41.8103448275862,232,0.394923228519766,0.128896534317617,15.5172413793103,232
"6","wantedToFeel_calm",0.229875518672199,0.179760213728828,241,50,0.165705656737034,0.303153248599005,0.7262825416229,0.794748729531338,0.568957085134339,0.772162619988707,0.502959077719254,0.216892369711157,47.2906403940887,203,0.728634224141285,0.790796160361378,0.595079338135704,0.75974025974026,0.527352725813915,0.224651573971462,52.093023255814,215,0.728634224141285,0.790796160361378,0.579241991038875,0.767080745341615,0.498482663152395,0.214988808597519,46.046511627907,215,0,0,0.531063513051197,0.76984126984127,0.512042896627302,0.139745751030212,51.3888888888889,72,0.727762844755854,0.794483768611179,0.580642488646473,0.768489138393947,0.507014487264231,0.157154269086042,53.6796536796537,231,0.412421994346326,0.159256907790511,26.4069264069264,231,0.704620085170039,0.791798877227239,0.569061635645159,0.767268733219429,0.501022404510007,0.150803750486933,53.448275862069,232,0.39095690972735,0.128988819575531,17.2413793103448,232
"7","wantedToFeel_excited",0.100082987551867,0.129890953307139,241,50,0.170591046788099,0.303153248599005,0.770686772527593,0.913890457368718,0.629557008056708,0.904856013551666,0.530803923418907,0.263974298057307,53.5714285714286,140,0.771719268697194,0.907679277244495,0.623822861340816,0.902032749858837,0.500001239250412,0.25749286928682,46.2068965517241,145,0.771719268697194,0.907679277244495,0.619538480808231,0.902032749858837,0.497216830016873,0.267610415751525,43.448275862069,145,0,0,0.62380833435304,0.91156462585034,0.507716634250542,0.216371139509325,52.4590163934426,61,0.780781792497787,0.908957773980962,0.633408843352168,0.903954112765438,0.501753641481329,0.200613927408342,52.6946107784431,167,0.380598329400857,0.17647337765537,21.5568862275449,167,0.740916636161809,0.905296558457408,0.60648717526658,0.897730046375397,0.479014674270103,0.191091296401598,44.1988950276243,181,0.359662119962998,0.173452315599162,14.9171270718232,181
"8","wantedToFeel_competent",0.148796680497925,0.14916086167491,241,50,0.15871045638004,0.303153248599005,0.744902030740991,0.850931677018634,0.539971545924903,0.850931677018634,0.481730844659535,0.253823438560736,45.0867052023121,173,0.759414941577817,0.852907961603614,0.603344828761499,0.849237718802936,0.576184357888617,0.220952500630459,62.2754491017964,167,0.759414941577817,0.852907961603614,0.602567415573672,0.84867306606437,0.505336897988105,0.232933515777417,44.9101796407186,167,0,0,0.558835312979468,0.864795918367347,0.534259769283976,0.173738826335546,53.8461538461538,65,0.751076398818034,0.858432999755919,0.587127835763987,0.852575054918233,0.509667260762917,0.185346512589398,53.8860103626943,193,0.390156606255594,0.149857693047002,19.6891191709845,193,0.741705302153639,0.856724432511594,0.572550406963625,0.851110568708811,0.494276478669662,0.170291819682645,46.1538461538462,195,0.375977226325566,0.142604024071473,18.4615384615385,195
"9","wantedToFeel_acknowledged",0.0741078838174274,0.113314334100265,241,50,0.170393316934539,0.303153248599005,0.82884826087214,0.933370976849238,0.628895048238367,0.927442123094297,0.489867524759015,0.256313109934316,47.5728155339806,103,0.812270700423396,0.932241671372106,0.658843539858612,0.928853754940711,0.537986813157311,0.260261249230671,56.6037735849057,106,0.812270700423396,0.932241671372106,0.686627105006035,0.92772444946358,0.544501730833347,0.258565426187118,53.7735849056604,106,0,0,0.612119527069527,0.95266439909297,0.55265744939061,0.22528863145392,63.4146341463415,41,0.79159942327418,0.935440566268001,0.642004053411819,0.930680986087381,0.515958068969816,0.224457731074584,47.7611940298507,134,0.389437506261114,0.20256756393871,30.5970149253731,134,0.769986629673668,0.928362216255797,0.612090474303078,0.923968757627532,0.497922530581967,0.226436551763281,48.9655172413793,145,0.379890407153108,0.174442886526135,24.1379310344828,145
"10","wantedToFeel_alert",0.0775103734439834,0.0948882286356425,241,50,0.108017099229157,0.303153248599005,0.770520888808581,0.929418407679277,0.534941679663725,0.927442123094297,0.488745437603551,0.25806604985279,49.1525423728814,118,0.736217732505846,0.924336533032185,0.545300975894945,0.923489553924337,0.495837063869631,0.269261609412906,42.5196850393701,127,0.736217732505846,0.924336533032185,0.59881779546681,0.924336533032185,0.487898118742991,0.234075556403934,45.6692913385827,127,0,0,0.495517571252639,0.920634920634921,0.476031053118464,0.188833147599797,39.6551724137931,58,0.734432365069282,0.92994874298267,0.560327865763719,0.9286062972907,0.528948011255097,0.224853024353307,56.0975609756098,164,0.384440144228988,0.213641519497832,24.390243902439,164,0.691667610989399,0.923846717110081,0.514474893606306,0.922992433487918,0.478395995559824,0.209623783401791,44,175,0.349857104368019,0.172255938101571,16.5714285714286,175
"11","physically_hungry",0.138174273858921,0.122882000995839,241,50,0.108914732147574,0.303153248599005,0.712924036832615,0.862507058159232,0.526954640538062,0.857989836250706,0.470528332133456,0.250012682141502,46.2857142857143,175,0.710112719230172,0.856295878035009,0.534027238863883,0.856860530773574,0.469020393190382,0.234447417689553,45.1977401129944,177,0.710112719230172,0.856295878035009,0.556526462827875,0.856013551665726,0.487110338959217,0.241065448769807,44.6327683615819,177,0,0,0.528768468937478,0.846371882086168,0.504855219315579,0.148277379643983,51.4705882352941,68,0.696310840671864,0.876006834268977,0.531612260238144,0.87075909201855,0.47412326556405,0.176660013913449,44.7619047619048,210,0.373260937663703,0.172534319614818,19.047619047619,210,0.674271257650659,0.866243592872834,0.542379762518944,0.862094215279473,0.487069689352748,0.185643216917006,45.8333333333333,216,0.363705612691086,0.148538251364511,15.7407407407407,216
"12","physically_tired",0.314522821576763,0.158807668324525,241,50,0.0988974725759247,0.303153248599005,0.669203030023929,0.706380575945793,0.569909971492268,0.679559570863919,0.527245817484408,0.207386876706382,54.8245614035088,228,0.662864002125906,0.694522868435912,0.588857562525823,0.674477696216827,0.529804408444205,0.194812525674967,57.1428571428571,231,0.662864002125906,0.694522868435912,0.535367929044271,0.597402597402597,0.520260263228996,0.216417021609491,55.4112554112554,231,0,0,0.562979133607093,0.662698412698413,0.531946704391084,0.114518933178991,59.7222222222222,72,0.651606627080489,0.698804002928972,0.590147593876854,0.680864046863559,0.530824619167477,0.13817531032987,63.5983263598326,239,0.436734380341027,0.142636065900391,27.1966527196653,239,0.639941838052626,0.693068098608738,0.556025937982555,0.669880400292897,0.503166560827215,0.132346867175467,51.8828451882845,239,0.391162686437205,0.0979470931361252,11.7154811715481,239
"13","physically_uncomfortable",0.164813278008299,0.16891833082773,241,50,0.190930201462463,0.303153248599005,0.769011591272109,0.850084697910785,0.561640069752788,0.836815358554489,0.492019089698625,0.258315298894263,46.1538461538462,169,0.775949514123344,0.851778656126482,0.62077630528277,0.835403726708075,0.538647924842406,0.223700458583044,54.9132947976879,173,0.775949514123344,0.851778656126482,0.575574132963498,0.814793901750424,0.522577216498392,0.25138950489029,49.7109826589595,173,0,0,0.593351957952555,0.852607709750567,0.54846035242255,0.180064620052153,56.0606060606061,66,0.750937082643417,0.856358310959238,0.619736090101324,0.832438369538687,0.534524629086313,0.192715291472863,55.4502369668246,211,0.446779175292302,0.178944693753145,41.2322274881517,211,0.744180240880172,0.852330973883329,0.568008931749181,0.834268977300464,0.476234774219397,0.178305599528601,47.1698113207547,212,0.385492252142648,0.158930352511714,17.9245283018868,212
"14","physically_energized",0.139917012448133,0.123227403950463,241,50,0.108283547456606,0.303153248599005,0.730467762240002,0.865894974590627,0.544562448838825,0.863354037267081,0.474308637778395,0.250762551216349,49.7109826589595,173,0.729737295659894,0.870412196499153,0.556578054003238,0.867871259175607,0.492918297459022,0.249171922995032,43.7125748502994,167,0.729737295659894,0.870412196499153,0.602570289514458,0.867588932806324,0.558190843941664,0.240123353218649,62.874251497006,167,0,0,0.555228432536516,0.84750566893424,0.516307571338692,0.167892121838323,57.1428571428571,63,0.705463262826621,0.865389309250671,0.582914824593305,0.863802782523798,0.520821753353113,0.185385864135962,56.0386473429952,207,0.412905020596017,0.179694797557352,26.5700483091787,207,0.694471546363816,0.86123993165731,0.546484970344209,0.85782279716866,0.501537275203036,0.180104003422147,48.0392156862745,204,0.382755549655048,0.147354316707075,20.5882352941176,204
"15","physically_good",0.428298755186722,0.215949477980639,241,50,0.173778421166339,0.303153248599005,0.724936762452338,0.672219085262564,0.575831199923721,0.5742518351214,0.498320562676505,0.193438919259885,48.0176211453744,227,0.720044756498885,0.658667419536985,0.624597163651928,0.607848673066064,0.565550005936793,0.179912327279216,62.0087336244542,229,0.720044756498885,0.658667419536985,0.588305267114953,0.58498023715415,0.539348245442305,0.190404939288695,58.5152838427948,229,0,0,0.618565657117575,0.605725623582766,0.551705967116023,0.106140190777697,72.2222222222222,72,0.72473537357856,0.670490602880156,0.624200314765447,0.596900170856724,0.53575563948907,0.134163201025606,62.7118644067797,236,0.45277788010249,0.133157345988187,31.7796610169492,236,0.705380593337804,0.659628996826947,0.572852871553784,0.576641444959727,0.489468070419167,0.125267828841336,45.6066945606695,239,0.386271517837721,0.104888106899088,10.4602510460251,239
"16","feeling_angry",0.0384232365145228,0.0461429314682252,241,50,0.038381713693418,0.303153248599005,0.661249557863597,0.961321287408244,0.539649720784163,0.961321287408244,0.490038624583,0.28578827551151,45.5555555555556,90,0.655489748871885,0.959345002823264,0.551432419397031,0.959062676453981,0.478374997959765,0.303240412486342,47.5728155339806,103,0.655489748871885,0.959345002823264,0.538814703093323,0.959345002823264,0.501914000735539,0.300538490091788,51.4563106796116,103,0,0,0.588810328545156,0.966269841269841,0.531361619048785,0.230805908762289,58,50,0.617719639777028,0.961313155967781,0.58299249221769,0.96119111545033,0.522730321175683,0.250294534237468,53.8461538461538,143,0.373457395329501,0.201370904990136,28.6713286713287,143,0.61325019205696,0.959360507688553,0.536840555095231,0.959116426653649,0.479992069087618,0.246441956316527,49.0066225165563,151,0.372008430309232,0.188790933905958,25.1655629139073,151
"17","feeling_anxious",0.195601659751037,0.168242604584076,241,50,0.163025114737029,0.303153248599005,0.724804444283245,0.822699040090344,0.585476537343989,0.801524562394128,0.494817851082225,0.222804545688443,39.1959798994975,199,0.721582344079691,0.818181818181818,0.643370743158504,0.793619424054207,0.546867057738838,0.215972971832055,59.6059113300493,203,0.721582344079691,0.818181818181818,0.617632915369032,0.796442687747036,0.514679931940737,0.215244602908756,54.679802955665,203,0,0,0.617496643594971,0.790532879818594,0.54108924813082,0.126627913267768,66.6666666666667,69,0.718121561860598,0.826580424701001,0.649087081617063,0.806199658286551,0.546087226545106,0.173816106942492,63.677130044843,223,0.396078520692393,0.156327710145246,21.9730941704036,223,0.707273401277187,0.81840371003173,0.590862392396858,0.799731510861606,0.487605433269881,0.143464768116411,47.9820627802691,223,0.387522572745085,0.122681238264271,17.9372197309417,223
"18","feeling_awe",0.0319502074688797,0.0607173575707429,241,50,0.101158234008888,0.303153248599005,0.744008321562365,0.96781479390175,0.567978617781327,0.968097120271033,0.487814453067245,0.243555094750034,44.2857142857143,70,0.814915746658919,0.971767363071711,0.623699883788495,0.971485036702428,0.504081883041812,0.302012206047931,54.3859649122807,57,0.814915746658919,0.971767363071711,0.698054909936084,0.971767363071711,0.511965479805019,0.266290344708694,50.8771929824561,57,0,0,0.598663922882673,0.972789115646258,0.529679551432159,0.217536470655252,60.6060606060606,33,0.708583548947164,0.96668293873566,0.612072114823309,0.966927019770564,0.519499513921677,0.247158177855476,55.5555555555556,108,0.345019099118284,0.20572809715264,25.9259259259259,108,0.70821416291573,0.968635587014889,0.584260811296575,0.968391505979985,0.483561473032106,0.245947313882364,50.4761904761905,105,0.372209148305956,0.256255546357033,26.6666666666667,105
"19","feeling_compassion",0.0725311203319502,0.0916732425655906,241,50,0.107003840776308,0.303153248599005,0.774551192872366,0.930547713156409,0.552809145354802,0.930547713156409,0.505626189918335,0.260745550736377,51.7543859649123,114,0.768612036560202,0.926312817617165,0.568274787730588,0.926030491247883,0.534497446373882,0.259965620307635,54.0322580645161,124,0.768612036560202,0.926312817617165,0.572127225019006,0.926312817617165,0.496137155241726,0.260608193142187,46.7741935483871,124,0,0,0.520464972183405,0.934807256235828,0.52949662730586,0.202947982578657,54.3859649122807,57,0.734293406736922,0.92994874298267,0.562307323950266,0.927507932633634,0.504103453397709,0.229465657998776,51.8518518518518,162,0.374338248935668,0.199359572385494,23.4567901234568,162,0.719007894113024,0.925067122284599,0.536097192951692,0.92518916280205,0.482578556943368,0.213109714310038,46.551724137931,174,0.442659817855779,0.190684821714747,35.0574712643678,174
"20","feeling_content",0.314605809128631,0.204717158048481,241,50,0.177756018501908,0.303153248599005,0.727152569099402,0.720496894409938,0.571440525423225,0.68266516092603,0.511377410456203,0.201932129386806,52.0361990950226,221,0.721413239778547,0.723320158102767,0.612659687065162,0.684076792772445,0.539109901476021,0.205822631306553,56,225,0.721413239778547,0.723320158102767,0.595735818752405,0.685488424618859,0.560142473733572,0.196998098639965,58.6666666666667,225,0,0,0.582086343711153,0.67687074829932,0.522055066056523,0.117188841090181,61.1111111111111,72,0.726638568796238,0.717720283134,0.612477689007452,0.679643641689041,0.528389695216663,0.143957482918819,57.7586206896552,232,0.435281307188142,0.135705313315632,27.5862068965517,232,0.717035348252097,0.711618257261411,0.571763820697413,0.677324871857457,0.499943048297064,0.145481225426309,50.8547008547009,234,0.405098207669732,0.129053993982681,18.8034188034188,234
"21","feeling_enthusiastic",0.133858921161826,0.111961883456668,241,50,0.0898685873301287,0.303153248599005,0.717308149612403,0.869282891022021,0.568942961341268,0.868718238283456,0.504093051498623,0.247738357708911,49.4252873563218,174,0.725747939535503,0.880293619424054,0.580570666973266,0.879164313946923,0.539107483306772,0.237721132134988,58.3850931677019,161,0.725747939535503,0.880293619424054,0.581058174083533,0.879728966685488,0.53741148403886,0.263680290291899,56.5217391304348,161,0,0,0.541385502752372,0.868764172335601,0.499498062486818,0.15101947514489,48.4848484848485,66,0.694325686096464,0.865633390285575,0.562340633871573,0.865877471320478,0.510523811109642,0.174121657099074,52.4509803921569,204,0.388057716111955,0.163116650959389,20.0980392156863,204,0.670404729382646,0.870881132536002,0.536993839522997,0.870026848913839,0.487817593054063,0.184150274087056,44.9275362318841,207,0.398455639256529,0.167673830230232,20.2898550724638,207
"22","feeling_grateful",0.182157676348548,0.164849401074369,241,50,0.165587584983301,0.303153248599005,0.763196448569952,0.8300395256917,0.534415112422467,0.818746470920384,0.485336713736942,0.23970255161769,45.8563535911602,181,0.765939057472715,0.828063241106719,0.587424820726348,0.81253529079616,0.518756933934266,0.252617728097673,53.5911602209945,181,0.765939057472715,0.828063241106719,0.596933421655837,0.813382269904009,0.527734809480297,0.237101353670704,52.4861878453039,181,0,0,0.556404457916637,0.813775510204082,0.529526751149969,0.161268419744969,56.0606060606061,66,0.744548697142831,0.824749816939224,0.585208977224004,0.811081278984623,0.513996532104716,0.178824561088037,51.7073170731707,205,0.425414619280294,0.171056815367591,30.2439024390244,205,0.726224944631887,0.82792287039297,0.544902461106595,0.813278008298755,0.457090141876756,0.156457128179157,33.8095238095238,210,0.37628559461515,0.137371395407578,13.8095238095238,210
"23","feeling_guilty",0.0248132780082988,0.0568043644710501,241,50,0.115587540651414,0.303153248599005,0.844276196622365,0.973743647656691,0.587210879263742,0.973743647656691,0.493914624025639,0.27608066471841,45.0980392156863,51,0.849460330871891,0.972049689440994,0.670501119237686,0.972049689440994,0.539765928588801,0.263478001368301,50,56,0.849460330871891,0.972049689440994,0.599937803829759,0.972049689440994,0.505651342704914,0.291512270343664,44.6428571428571,56,0,0,0.625733283766646,0.968537414965986,0.525066611728443,0.146862020777967,47.8260869565217,23,0.785565484148553,0.97485965340493,0.651994071203893,0.97485965340493,0.517167964090154,0.211587002136856,53.6231884057971,69,0.381914926812002,0.18364662160418,26.0869565217391,69,0.772358956717539,0.975103734439834,0.571632474355767,0.975591896509641,0.504015088644529,0.269959589076399,50,74,0.398625643718236,0.193546056693941,27.027027027027,74
"24","feeling_happy",0.21402489626556,0.167980602186463,241,50,0.150639416184852,0.303153248599005,0.75468028913186,0.807453416149068,0.582979413005678,0.789384528514963,0.502651987864731,0.229403351460198,51.2953367875648,193,0.751590269028114,0.807453416149068,0.610291988528553,0.785996612083569,0.53373040655457,0.22045812345016,54.2105263157895,190,0.751590269028114,0.807453416149068,0.593600186097124,0.796160361377753,0.548386091260314,0.226695273801258,63.6842105263158,190,0,0,0.611371885462273,0.797902494331066,0.560170916488656,0.165127926236615,66.6666666666667,69,0.727141236425831,0.793507444471565,0.61465816973567,0.778496460824994,0.538998963118284,0.168524342714065,60.7305936073059,219,0.411434368507148,0.150840864597436,24.6575342465753,219,0.716655357038457,0.796924578960215,0.568450655798016,0.78301195997071,0.485230177994479,0.172832559343241,44.6428571428571,224,0.409141139325116,0.139596566313291,24.5535714285714,224
"25","feeling_resentful",0.0442323651452282,0.067233516801266,241,50,0.0886506792843898,0.303153248599005,0.752305850803164,0.960191981931112,0.599901781078156,0.960191981931112,0.523635482741019,0.300575320940116,54.1176470588235,85,0.76461259938169,0.955674760022586,0.607527522210135,0.957368718238283,0.517798883458083,0.289090919188329,55.8139534883721,86,0.76461259938169,0.955674760022586,0.628070799018048,0.957368718238283,0.529261967821091,0.299426568886719,52.3255813953488,86,0,0,0.612629222705923,0.959750566893424,0.505930597927475,0.226751531935669,45.945945945946,37,0.733111205747295,0.958262143031486,0.624957228558732,0.957896021479131,0.495502249531923,0.241147131155593,52,125,0.38041123628541,0.207912102374912,26.4,125,0.7030659387551,0.955699292164999,0.59654150541765,0.955699292164999,0.521931014718417,0.212068451837939,54.5454545454545,132,0.378786742406092,0.227366372336261,30.3030303030303,132
"26","feeling_restless",0.167634854771784,0.149012749275858,241,50,0.141868439626483,0.303153248599005,0.738669952168663,0.844438170525127,0.554404081916969,0.835121400338792,0.484236373024584,0.240674244891114,48.3333333333333,180,0.721937725793963,0.840767927724449,0.57081245797636,0.828627893845285,0.496918839136401,0.232283381571313,48.9583333333333,192,0.721937725793963,0.840767927724449,0.556558151200568,0.828910220214568,0.471514211827015,0.248548631488766,41.6666666666667,192,0,0,0.53005819718168,0.834467120181406,0.514979718703353,0.125802219887773,58.4615384615385,65,0.722515695035884,0.84220161093483,0.585933006163898,0.831584085916524,0.525623346749067,0.172359168049747,54.1284403669725,218,0.39863372878066,0.184031749804123,27.5229357798165,218,0.701858431992339,0.837075909201855,0.550458353903237,0.828411032462778,0.480879566991242,0.173434977040529,44.5454545454545,220,0.40699307505865,0.161943013775933,19.5454545454545,220
"27","feeling_sad",0.0894605809128631,0.0960388349297363,241,50,0.0950788820349587,0.303153248599005,0.727055981071515,0.909373235460192,0.581146460326304,0.911067193675889,0.480448491848213,0.250839445243605,46.8085106382979,141,0.711267733994861,0.903162055335968,0.641585790749114,0.904009034443817,0.566059247529254,0.266067567914453,62.7450980392157,153,0.711267733994861,0.903162055335968,0.581502328078108,0.90231507622812,0.520326770562485,0.254685685842659,49.0196078431373,153,0,0,0.623325423020758,0.902210884353742,0.566880880993517,0.21137740795176,63.0769230769231,65,0.705174131667449,0.912130827434708,0.633149441113401,0.912374908469612,0.528279235552213,0.211994484049255,57.6271186440678,177,0.405012049307176,0.17200766104841,29.3785310734463,177,0.68492391202096,0.909323895533317,0.597104812048599,0.91017817915548,0.49167281247317,0.188652691602202,47.8260869565217,184,0.370494171295752,0.165475847824575,20.1086956521739,184
